timestamp,methane,air_quality,temperature,humidity,risk
2026-01-01 00:00:00,120.0,80.0,28.0,65.0,Safe
2026-01-01 00:00:05,120.99342830602247,79.79260354824322,28.129537707620138,65.4569089569224,Safe
2026-01-01 00:00:10,120.5251215565758,79.44139811281946,28.445380270721614,65.68713937566828,Safe
2026-01-01 00:00:15,119.5861727847059,80.2552381781984,28.35269673215912,65.5474204495972,Safe
2026-01-01 00:00:20,120.07009732783796,77.3853178112117,28.007713165656515,65.3787341908249,Safe
2026-01-01 00:00:25,118.0444350871691,77.85668881010461,27.82610835055227,64.95504308042432,Safe
2026-01-01 00:00:30,120.97573262501221,77.5180243593748,27.839613991489855,64.52761862456028,Safe
2026-01-01 00:00:35,119.88696717596184,77.6844082439396,27.609415276005397,64.64032803006398,Safe
2026-01-01 00:00:40,118.68568979612424,77.24686761924968,27.48907395355952,65.19601148541666,Safe
2026-01-01 00:00:45,118.65869534664837,75.66030122581583,27.653582935980157,64.82975839042535,Safe
2026-01-01 00:00:50,119.07642253665789,72.72079603999616,27.38794572620047,64.88881676118609,Safe
2026-01-01 00:00:55,120.55335569664871,72.97784846178112,27.364816069722824,64.7984856525093,Safe
2026-01-01 00:01:00,117.59631171591386,71.89808214918907,27.272688315530868,65.11562232037497,Safe
2026-01-01 00:01:05,118.28354829505078,69.25352191614496,27.337505109409825,65.00009763625008,Safe
2026-01-01 00:01:10,116.92970429443886,70.17103634940626,27.543705013909015,65.27948167198494,Safe
2026-01-01 00:01:15,115.25126924799359,69.70721778562944,27.609957700189728,65.57214521012165,Safe
2026-01-01 00:01:20,114.292920772303,69.4287293206337,27.388690705388523,65.21328322289745,Safe
2026-01-01 00:01:25,115.9179724170914,71.46308936348994,27.374288681072457,65.51434309226505,Safe
2026-01-01 00:01:30,116.64124446718668,70.49540973158226,27.44656780217414,65.97575406220484,Safe
2026-01-01 00:01:35,116.56959238896678,72.84237521530326,26.922618781356192,66.2223248135174,Safe
2026-01-01 00:01:40,116.74368652544312,72.39386418960446,26.94097093666329,65.62605413913714,Safe
2026-01-01 00:01:45,116.3043427497681,72.92953304687208,27.236549745611594,65.47057307365505,Safe
2026-01-01 00:01:50,114.68735554398172,72.17689748149527,27.419630169152008,65.56919840655296,Safe
2026-01-01 00:01:55,113.62783513644764,72.94679863116531,27.439045679021614,65.85979190371282,Safe
2026-01-01 00:02:00,112.22372894869294,72.45530541126865,27.360624048395184,65.42073741927318,Safe
2026-01-01 00:02:05,112.81596950282209,72.8468883195385,27.361646739723678,65.35036127926064,Safe
2026-01-01 00:02:10,109.98522801872126,72.21592033539045,27.293103836418325,65.10967809849416,Safe
2026-01-01 00:02:15,109.66265659538924,72.82199662061225,27.67034101666043,65.16205144234371,Safe
2026-01-01 00:02:20,110.17775737683476,72.710327746963,27.28658677360062,65.15409727970895,Safe
2026-01-01 00:02:25,110.29821779671681,76.40519091569094,27.248114580644398,65.24456148240904,Safe
2026-01-01 00:02:30,110.22879425730632,74.65217385926164,27.4766791435474,65.47014139221507,Safe
2026-01-01 00:02:35,111.81085815139241,73.28809267706953,27.75723800573462,65.04958607337738,Safe
2026-01-01 00:02:40,112.98457233899295,76.5737761157845,27.559130740708483,64.87969675449655,Safe
2026-01-01 00:02:45,113.18387506916822,75.8185626346102,27.248998054495257,64.90026564693835,Safe
2026-01-01 00:02:50,111.05926764171602,76.52895128056298,27.065113207648494,65.36524596844362,Safe
2026-01-01 00:02:55,109.49276105704355,76.04585900625446,27.227816651122428,64.99598667351343,Safe
2026-01-01 00:03:00,109.9476809262518,78.0065731376781,26.906320004210183,65.05137683107311,Safe
2026-01-01 00:03:05,110.46744651474866,79.17930744534407,26.65892986203457,64.65523984714783,Safe
2026-01-01 00:03:10,111.51132964598246,79.62478445519385,26.709028432103743,64.75917430999692,Safe
2026-01-01 00:03:15,110.15128020282548,79.97316500093535,26.76764292676348,64.54486888458901,Safe
2026-01-01 00:03:20,113.88282922511499,80.68391438230303,26.529382227322948,64.74183496717916,Safe
2026-01-01 00:03:25,111.93346588466035,81.86454128791671,26.76110134312443,64.49563027167365,Safe
2026-01-01 00:03:30,113.860218143149,82.48371267832145,26.925513375123327,65.06466816646983,Safe
2026-01-01 00:03:35,113.36944191114326,81.35310843178522,26.747610489198223,64.8199250809802,Safe
2026-01-01 00:03:40,113.21523849231505,81.86483639401018,26.802948649064227,65.068080055691,Safe
2026-01-01 00:03:45,113.24124227607086,84.04513750974616,26.750017282416636,65.88413080566788,Safe
2026-01-01 00:03:50,114.49257697160088,82.75940117512174,26.53583878280441,66.02887253024083,Safe
2026-01-01 00:03:55,114.04565140094918,83.83040191625987,26.63048630771912,66.00702385644377,Safe
2026-01-01 00:04:00,112.35206396481237,81.55813107923107,26.541183317305716,66.2639434947408,Safe
2026-01-01 00:04:05,112.78025145307278,79.6895229111631,26.57581950247595,66.37953870865945,Safe
2026-01-01 00:04:10,111.01253658067051,79.92011057008139,26.58746124616515,66.03664761931027,Safe
2026-01-01 00:04:15,111.72811130136708,80.76128735963374,26.80407149480021,66.35278823492074,Safe
2026-01-01 00:04:20,108.9727725654529,79.35454979976106,26.90707854824194,66.5069240201944,Safe
2026-01-01 00:04:25,110.002867938065,85.13364703574314,27.021256650380575,66.84759371224858,Safe
